field_stock_refno,field_stock_location,field_stock_certno,field_stock_diamond_image,field_stock_videopath,field_stock_shape,field_stock_carat,field_stock_color,field_stock_clarity,field_stock_cut,field_stock_polish,field_stock_symmetry,field_stock_fluorescence,field_stock_diameter,field_stock_table,field_stock_depth,field_stock_certificate,field_stock_rap,field_stock_discount,field_stock_pr_pc,price__number,field_stock_bgm,field_stock_tabinc,field_stock_blackinc,field_stock_eyeclean,field_stock_parishicomments,field_stock_hacode,field_stock_weight,field_stock_girdle,field_stock_girdlecondition,field_stock_ca,field_stock_ch,field_stock_pa,field_stock_ph,field_stock_culet,field_stock_keytosymbols,field_stock_comments,field_stock_status1
228133,India,5393275104,https:\/\/videop.co.in\/imaged\/T-6G-2201\/T-6G-2201.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-6G-2201\u0026zoomslide=1\u0026id=228133,RD,1.00,F,VS1,VG,VG,VG,FNT,6.32-6.37*3.84,66.00,60.50,GIA,10800,-46.70,5756,5756.400000,null,-,-,0,-,NO,1.00,THN-THK,Faceted,34.50,12.00,41.00,43.00,VSM,Feather  Indented Natural  Pinpoint  Natural,Additional pinpoints are not shown.,L
228329,India,7398289871,https:\/\/videop.co.in\/imaged\/S-150G-3800\/S-150G-3800.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-150G-3800\u0026zoomslide=1\u0026id=228329,RD,1.00,E,SI1,GD,EX,GD,FNT,6.14-6.28*4,61.00,64.40,GIA,8000,-53.70,3704,3704.000000,null,-,-,0,  SI1+ FNT+: INSPECTION ADVISABLE,NO,1.00,MED-VTK,Faceted,36.00,14.50,41.60,44.00,N,Feather  Indented Natural  Pinpoint  Natural,Additional pinpoints are not shown. Surface graining is not shown.,S
228162,India,6392282572,https:\/\/videop.co.in\/imaged\/T-2E-9300\/T-2E-9300.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-2E-9300\u0026zoomslide=1\u0026id=228162,HE,1.01,I,VVS2,null,EX,EX,MED,6.35-7.03*3.95,57.00,56.20,GIA,5000,-38.70,3065,3095.650000,null,-,-,0,-,NO,1.01,STK-VTK,Faceted,36.30,14.00,39.70,37.40,N,Pinpoint  Cloud,null,S
228525,India,6395326120,https:\/\/videop.co.in\/imaged\/T-16E-3100\/T-16E-3100.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-16E-3100\u0026zoomslide=1\u0026id=228525,RD,1.00,D,VVS2,EX,EX,EX,V.STR,6.34-6.38*4,58.00,62.90,GIA,13400,-52.70,6338,6338.200000,null,-,-,0,   STR-,NO,1.00,MED-STK,Faceted,34.50,14.50,41.60,44.00,N,Pinpoint  Feather  Indented Natural  Natural,Internal graining is not shown.,S
306056,India,1398078102,https:\/\/videop.co.in\/imaged\/P-21-900\/P-21-900.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-21-900\u0026zoomslide=1\u0026id=306056,RD,0.30,E,VS2,EX,EX,EX,NONE,4.33-4.36*2.59,60.00,59.70,GIA,2300,-36.70,1455,436.770000,null,-,-,0,-,NO,0.30,MED-STK,Faceted,33.00,13.00,40.80,43.00,VSM,Crystal  Cloud  Feather,null,S
231470,India,485151787,https:\/\/videop.co.in\/imaged\/T-16C-1500\/T-16C-1500.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-16C-1500\u0026zoomslide=1\u0026id=231470,RD,1.00,G,VS1,EX,EX,EX,NONE,6.43-6.47*3.93,60.00,61.00,IGI,9900,-43.70,5573,5573.700000,null,-,-,0,-,NO,1.00,-,25,31.40,12.00,41.80,44.50,PO,null,N\/A,L
231693,India,7408599698,https:\/\/videop.co.in\/imaged\/T-24G-24600\/T-24G-24600.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-24G-24600\u0026zoomslide=1\u0026id=231693,RD,1.00,F,I1,GD,EX,GD,NONE,5.97-6.14*4.08,56.00,67.30,GIA,4200,-44.70,2322,2322.600000,null,-,-,0,-,NO,1.00,STK-VTK,Faceted,40.00,19.00,39.80,42.00,N,Cloud  Feather  Crystal  Indented Natural  Needle  Natural,Additional Clouds Are Not Shown. Pinpoints Are Not Shown.,L
228958,India,1395566714,https:\/\/videop.co.in\/imaged\/S-141J-5400\/S-141J-5400.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-141J-5400\u0026zoomslide=1\u0026id=228958,OV,1.01,D,SI1,null,EX,VG,NONE,7.55-5.45*3.53,56.00,64.80,GIA,6100,-40.70,3617,3653.470000,null,-,-,0,-,NO,1.01,VTK-ETK,Faceted,39.80,19.30,37.40,36.80,N,Crystal  Feather  Cavity,Clouds are not shown. Pinpoints are not shown.,L
306102,India,5212544329,https:\/\/videop.co.in\/imaged\/P-21-938\/P-21-938.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-21-938\u0026zoomslide=1\u0026id=306102,OV,0.60,G,VVS2,null,EX,VG,NONE,7.08-4.53*2.9,61.00,64.00,GIA,2700,-28.70,1925,1155.060000,null,-,-,0,-,NO,0.60,MED-VTK,Faceted,0.00,0.00,0.00,0.00,N,Pinpoint  Needle  Feather,null,L
228794,India,2398556798,https:\/\/videop.co.in\/imaged\/S-143G-17400\/S-143G-17400.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-143G-17400\u0026zoomslide=1\u0026id=228794,HE,1.01,I,SI2,null,VG,VG,FNT,6.43-6.86*3.72,59.00,54.30,GIA,3900,-40.70,2312,2335.830000,null,-,-,0,H,NO,1.01,STK-THK,Faceted,36.20,14.40,36.10,35.10,N,Twinning Wisp  Feather  Natural,Additional twinning wisps  pinpoints and surface graining are not shown.,S
228953,India,6391552431,https:\/\/videop.co.in\/imaged\/S-151E-1401\/S-151E-1401.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-151E-1401\u0026zoomslide=1\u0026id=228953,OV,0.51,D,VVS1,null,VG,VG,NONE,6.77-4.54*2.55,64.00,56.20,GIA,3500,-39.70,2110,1076.360000,null,-,-,0,-,NO,0.51,STK-VTK,Faceted,31.80,11.30,38.90,39.80,N,Feather  Manufacturing Remnant,null,S
232078,India,6405592412,https:\/\/videop.co.in\/imaged\/T-24I-39100\/T-24I-39100.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-24I-39100\u0026zoomslide=1\u0026id=232078,RD,1.00,I,SI2,FR,VG,FR,NONE,5.8-6*4.17,57.00,70.60,GIA,5100,-58.70,2106,2106.300000,null,-,-,1,-,NO,1.00,VTK-ETK,Faceted,41.00,18.50,41.40,44.00,VSM,Cloud  Crystal  Feather  Knot  Needle  Natural,Additional Clouds Are Not Shown. Pinpoints Are Not Shown.,L
228952,India,6392566730,https:\/\/videop.co.in\/imaged\/T-11K-13900\/T-11K-13900.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-11K-13900\u0026zoomslide=1\u0026id=228952,OV,1.50,G,SI2,null,EX,VG,NONE,8.89-5.92*4.05,60.00,68.40,GIA,7000,-35.70,4501,6751.500000,null,-,-,1,G+,NO,1.50,MED-ETK,Faceted,37.00,14.40,40.10,43.30,N,Crystal  Feather  Needle  Extra Facet,Clouds Are Not Shown. Pinpoints Are Not Shown.,S
232389,India,1403600138,https:\/\/videop.co.in\/imaged\/T-23I-30701\/T-23I-30701.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-23I-30701\u0026zoomslide=1\u0026id=232389,RD,1.00,I,I1,EX,EX,EX,NONE,6.49-6.51*3.83,60.00,58.90,GIA,3400,-34.70,2220,2220.200000,null,-,-,1,INSPECTION ADVISABLE,NO,1.00,MED-STK,Faceted,31.50,12.00,41.00,43.00,N,Crystal  Feather  Cloud  Needle  Indented Natural  Natural,Additional clouds are not shown. Pinpoints are not shown.,L
229175,India,6391650460,https:\/\/videop.co.in\/imaged\/S-148K-13101\/S-148K-13101.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-148K-13101\u0026zoomslide=1\u0026id=229175,LR,0.90,M,VS2,null,EX,EX,NONE,6.46-4.93*3.38,65.00,68.60,GIA,1800,-43.70,1013,912.060000,null,-,-,0,L,NO,0.90,THK-VTK,null,37.90,10.70,41.20,53.70,N,Crystal  Cloud  Feather,null,S
232549,India,210000149574,https:\/\/videop.co.in\/imaged\/T-26H-16401\/T-26H-16401.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-26H-16401\u0026zoomslide=1\u0026id=232549,EM,1.30,I,VVS2,null,VG,EX,SL,5.33-7.37*3.64,67.00,68.30,HRD,5000,-45.70,2715,3529.500000,null,-,-,0,-,NO,1.30,-,medium 4.0 % polished,34.60,10.00,53.50,53.50,LONG,null,null,S
232574,India,488125612,https:\/\/videop.co.in\/imaged\/T-24H-30100\/T-24H-30100.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-24H-30100\u0026zoomslide=1\u0026id=232574,RD,1.00,I,VS2,VG,EX,VG,VSL,6.17-6.25*4.03,56.00,64.80,IGI,6500,-53.70,3009,3009.500000,null,-,-,0,-,NO,1.00,-,16,38.50,17.50,40.20,42.00,PO,null,N\/A,S
232584,India,2407599714,https:\/\/videop.co.in\/imaged\/T-24J-50200\/T-24J-50200.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-24J-50200\u0026zoomslide=1\u0026id=232584,RD,1.00,G,I1,VG,EX,GD,STR,6.09-6.26*4,57.00,64.70,GIA,4000,-47.70,2092,2092.000000,BR1,-,-,1,-,NO,1.00,MED-THK,Faceted,38.50,17.50,39.80,41.50,N,Crystal  Feather  Knot  Indented Natural  Needle  Natural,Clouds  Pinpoints  Internal Graining And Surface Graining Are Not Shown.,L
229475,India,5396717327,https:\/\/videop.co.in\/imaged\/T-8F-19200\/T-8F-19200.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-8F-19200\u0026zoomslide=1\u0026id=229475,RD,0.70,G,SI1,EX,EX,EX,NONE,5.68-5.71*3.5,57.00,61.50,GIA,4000,-26.70,2932,2052.400000,null,-,-,0,NICE SI ,NO,0.70,MED-STK,Faceted,33.50,14.00,41.00,43.50,VSM,Feather,null,S
232712,India,488126104,https:\/\/videop.co.in\/imaged\/T-28F-1400\/T-28F-1400.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-28F-1400\u0026zoomslide=1\u0026id=232712,RD,0.50,G,VVS1,EX,EX,VG,NONE,5.02-5.1*3.12,61.50,61.60,IGI,4200,-41.70,2448,1224.300000,null,-,-,0,-,NO,0.50,-,25,33.90,13.00,41.60,44.00,M,null,N\/A,S
229348,India,7396734823,https:\/\/videop.co.in\/imaged\/T-13G-8401\/T-13G-8401.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-13G-8401\u0026zoomslide=1\u0026id=229348,RD,1.00,F,SI2,VG,VG,VG,NONE,6.54-6.56*3.75,65.00,57.20,GIA,6300,-47.70,3294,3294.900000,null,-,-,1,INSPECTION ADVISABLE,NO,1.00,MED-STK,Faceted,30.50,10.00,41.00,43.00,N,Crystal  Cloud  Needle  Feather  Cavity  Indented Natural  Natural,Additional clouds are not shown. Pinpoints are not shown.,L
229345,India,5393722624,https:\/\/videop.co.in\/imaged\/T-13D-2800\/T-13D-2800.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-13D-2800\u0026zoomslide=1\u0026id=229345,RD,1.20,G,VVS2,EX,EX,EX,FNT,6.72-6.77*4.24,56.00,62.90,GIA,10300,-32.70,6931,8318.280000,null,-,-,0,FNT+,NO,1.20,MED-STK,Faceted,36.50,16.50,40.60,43.00,N,Feather  Indented Natural,Clouds are not shown.,S
229919,India,6395753842,https:\/\/videop.co.in\/imaged\/T-13H-10600\/T-13H-10600.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-13H-10600\u0026zoomslide=1\u0026id=229919,RD,1.30,J,SI1,EX,EX,EX,NONE,6.93-6.87*4.37,55.00,63.30,GIA,4900,-26.70,3591,4669.210000,null,-,-,0,-,NO,1.30,MED-STK,Faceted,36.50,16.50,40.60,43.00,N,Feather  Crystal  Needle  Indented Natural,Additional pinpoints are not shown. Surface graining is not shown.,L
232849,India,488126870,https:\/\/videop.co.in\/imaged\/T-27F-6000\/T-27F-6000.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-27F-6000\u0026zoomslide=1\u0026id=232849,RD,1.00,H,VS1,VG,EX,VG,NONE,6.16-6.24*3.97,57.50,64.10,IGI,8500,-52.70,4020,4020.500000,null,-,-,0,-,NO,1.00,-,24,38.50,17.00,39.90,41.50,PO,null,N\/A,S
229688,India,5393774812,https:\/\/videop.co.in\/imaged\/T-15F-9001\/T-15F-9001.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-15F-9001\u0026zoomslide=1\u0026id=229688,RD,0.60,F,VS1,VG,VG,VG,MED,5.6-5.63*3.13,64.00,55.80,GIA,4200,-43.70,2364,1418.760000,null,-,-,0,-,NO,0.60,MED-STK,Faceted,30.00,10.50,40.80,42.50,SML,Crystal  Cloud  Feather  Pinpoint,null,S
306175,India,488161051,https:\/\/videop.co.in\/imaged\/P-21-1002\/P-21-1002.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-21-1002\u0026zoomslide=1\u0026id=306175,RD,1.30,G,VVS2,EX,EX,EX,NONE,6.95-6.99*4.37,57.00,62.70,IGI,10300,-40.70,6107,7940.270000,null,-,-,0,-,NO,1.30,-,25,36.50,16.00,41.00,43.00,PO,null,N\/A,S
229236,India,6392719227,https:\/\/videop.co.in\/imaged\/T-10D-20000\/T-10D-20000.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-10D-20000\u0026zoomslide=1\u0026id=229236,RD,0.60,H,IF,EX,EX,EX,NONE,5.34-5.38*3.35,60.00,62.50,GIA,4100,-33.70,2718,1630.980000,null,-,-,0,-,NO,0.60,THN-STK,Faceted,34.00,13.50,41.80,44.50,N,Minor Details of Polish,null,S
229732,India,1393778995,https:\/\/videop.co.in\/imaged\/T-8H-21500\/T-8H-21500.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-8H-21500\u0026zoomslide=1\u0026id=229732,RD,1.00,N,SI1,FR,VG,GD,NONE,5.78-5.96*4.15,56.00,70.70,GIA,3200,-68.70,1001,1001.600000,null,-,-,1,INSPECTION ADVISABLE,NO,1.00,MED-ETK,Faceted,41.50,20.00,40.20,42.00,N,Crystal  Feather  Cavity  Needle  Natural,Pinpoints are not shown.,S
230023,India,1399815471,https:\/\/videop.co.in\/imaged\/T-10E-27901\/T-10E-27901.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-10E-27901\u0026zoomslide=1\u0026id=230023,RD,0.33,D,VVS1,EX,EX,EX,NONE,4.51-4.54*2.68,59.00,59.20,GIA,3000,-19.70,2409,794.970000,null,-,-,0,-,NO,0.33,MED-STK,Faceted,32.00,13.00,41.00,43.50,N,Cloud,null,S
229833,India,6392786727,https:\/\/videop.co.in\/imaged\/T-18K-5400\/T-18K-5400.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-18K-5400\u0026zoomslide=1\u0026id=229833,RD,1.00,G,VS1,EX,EX,EX,MED,6.34-6.38*3.96,57.00,62.30,GIA,9900,-42.70,5672,5672.700000,null,-,-,0,-,NO,1.00,THN-STK,Faceted,34.00,14.50,41.00,43.50,N,Crystal  Indented Natural  Pinpoint,null,L
230064,India,1395824623,https:\/\/videop.co.in\/imaged\/T-12I-14201\/T-12I-14201.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-12I-14201\u0026zoomslide=1\u0026id=230064,RD,0.40,I,VS2,EX,EX,EX,NONE,4.7-4.73*2.92,54.00,61.90,GIA,2100,-30.70,1455,582.120000,null,-,-,0,-,NO,0.40,MED-STK,Faceted,31.50,14.00,41.40,43.50,VSM,Crystal  Feather,null,S
229539,India,6395776933,https:\/\/videop.co.in\/imaged\/T-5J-5100\/T-5J-5100.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-5J-5100\u0026zoomslide=1\u0026id=229539,HE,1.01,H,VVS2,null,EX,EX,NONE,6.17-6.94*3.85,58.00,55.50,GIA,5700,-28.70,4064,4104.740000,null,-,-,0,-,NO,1.01,VTK-ETK,Faceted,35.40,14.50,36.00,34.40,N,Cloud,null,L
229637,India,1393777165,https:\/\/videop.co.in\/imaged\/T-4C-1200\/T-4C-1200.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-4C-1200\u0026zoomslide=1\u0026id=229637,HE,1.01,D,VVS1,null,EX,EX,FNT,5.84-6.89*4.14,59.00,60.20,GIA,10100,-44.70,5585,5641.150000,null,-,-,0,FNT+,NO,1.01,MED-VTK,Faceted,38.50,16.10,40.30,38.10,N,Pinpoint  Needle  Feather,Additional pinpoints  clouds and surface graining are not shown.,S
233322,India,7406531451,https:\/\/videop.co.in\/imaged\/T-23F-12403\/T-23F-12403.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-23F-12403\u0026zoomslide=1\u0026id=233322,RD,0.18,D,IF,EX,EX,VG,NONE,3.63-3.65*2.21,58.00,60.60,GIA,1300,11.30,1446,260.440000,null,-,-,0,-,NO,0.18,MED-STK,Faceted,32.00,13.00,41.00,43.50,N,Minor Details of Polish,null,S
233316,India,2406532120,https:\/\/videop.co.in\/imaged\/T-28G-1701\/T-28G-1701.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-28G-1701\u0026zoomslide=1\u0026id=233316,RD,0.30,H,VVS2,EX,EX,EX,NONE,4.39-4.42*2.59,60.00,58.70,GIA,2200,-36.70,1392,417.780000,BR1,-,-,0,-,NO,0.30,MED-,Faceted,31.50,12.00,41.00,43.50,N,Pinpoint  Internal Graining,null,S
233614,India,2408090479,https:\/\/videop.co.in\/imaged\/T-23O-55001\/T-23O-55001.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-23O-55001\u0026zoomslide=1\u0026id=233614,RD,0.40,G,IF,EX,EX,EX,NONE,4.71-4.73*2.95,58.00,62.40,GIA,3000,-31.70,2049,819.600000,BR1,-,-,0,-,NO,0.40,MED-,Faceted,36.50,15.50,41.00,43.50,N,Surface Graining  Minor Details of Polish,null,S
233637,India,6402088253,https:\/\/videop.co.in\/imaged\/T-38G-3200\/T-38G-3200.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-38G-3200\u0026zoomslide=1\u0026id=233637,OV,1.01,G,VVS1,null,EX,VG,FNT,7.74-5.53*3.32,64.00,60.10,GIA,7100,-35.70,4565,4610.950000,null,-,-,0,-,NO,1.01,VTK-ETK,Faceted,40.60,15.30,36.20,36.30,N,Pinpoint  Feather,null,S
233641,India,6402088411,https:\/\/videop.co.in\/imaged\/T-44E-5000\/T-44E-5000.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-44E-5000\u0026zoomslide=1\u0026id=233641,OV,1.20,G,SI1,null,EX,VG,FNT,7.45-5.52*3.84,57.00,69.50,GIA,5400,-40.70,3202,3842.640000,null,-,-,1,-,NO,1.20,ETK-,Faceted,44.00,20.80,35.30,36.50,N,Crystal  Needle,Clouds are not shown. Pinpoints are not shown.,L
233919,India,1403163896,https:\/\/videop.co.in\/imaged\/T-26L-21900\/T-26L-21900.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-26L-21900\u0026zoomslide=1\u0026id=233919,RD,1.00,K,SI1,VG,EX,VG,NONE,6.13-6.23*4.02,56.00,65.00,GIA,4000,-41.70,2332,2332.000000,BR1,-,-,1,-,NO,1.00,STK-THK,Faceted,38.50,17.50,40.20,42.00,N,Crystal  Feather  Needle  Natural,Clouds are not shown. Pinpoints are not shown.,L
233921,India,6401164644,https:\/\/videop.co.in\/imaged\/T-24I-43800\/T-24I-43800.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-24I-43800\u0026zoomslide=1\u0026id=233921,RD,1.00,M,SI2,VG,VG,GD,NONE,6.11-6.27*4.04,59.00,65.20,GIA,2800,-45.70,1520,1520.400000,null,-,-,1,-,NO,1.00,STK-THK,Faceted,37.00,16.00,41.20,44.00,N,Feather  Crystal  Indented Natural  Cavity  Needle  Natural,Clouds are not shown. Pinpoints are not shown.,L
233679,India,6401124031,https:\/\/videop.co.in\/imaged\/T-27K-13500\/T-27K-13500.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-27K-13500\u0026zoomslide=1\u0026id=233679,RD,1.00,I,SI2,EX,EX,EX,NONE,6.33-6.37*4.02,57.00,63.30,GIA,5100,-34.70,3330,3330.300000,null,-,-,1,-,NO,1.00,MED-STK,Faceted,34.00,14.50,41.80,44.50,N,Knot  Crystal  Feather  Needle,Pinpoints are not shown.,S
233619,India,2407107593,https:\/\/videop.co.in\/imaged\/T-33G-13000\/T-33G-13000.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-33G-13000\u0026zoomslide=1\u0026id=233619,RD,1.00,E,VS2,GD,EX,VG,NONE,6.09-6.17*4,56.00,65.20,GIA,10000,-60.70,3930,3930.000000,null,-,-,0,-,NO,1.00,THK-VTK,Faceted,38.50,17.50,39.80,41.00,SML,Crystal  Indented Natural  Needle  Natural,Pinpoints are not shown.,S
229775,India,2394776260,https:\/\/videop.co.in\/imaged\/T-13K-15200\/T-13K-15200.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-13K-15200\u0026zoomslide=1\u0026id=229775,OV,1.50,M,VS2,null,EX,VG,NONE,8.77-6.35*3.77,64.00,59.30,GIA,2900,-26.70,2125,3188.550000,null,-,-,0,-,NO,1.50,STK-ETK,Faceted,39.70,15.60,36.00,36.70,N,Feather  Cloud  Needle  Pinpoint  Indented Natural  Natural,Additional pinpoints are not shown. Surface graining is not shown.,S
229821,India,6392776395,https:\/\/videop.co.in\/imaged\/T-16E-4601\/T-16E-4601.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-16E-4601\u0026zoomslide=1\u0026id=229821,OV,0.60,D,VS2,null,EX,VG,STR,6.68-4.78*2.79,64.00,58.40,GIA,2900,-47.70,1516,910.020000,null,-,-,0,-,NO,0.60,MED-ETK,Faceted,30.60,11.30,37.20,40.00,N,Crystal  Feather,null,S
233266,India,492128017,https:\/\/videop.co.in\/imaged\/T-39C-601\/T-39C-601.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-39C-601\u0026zoomslide=1\u0026id=233266,PR,0.50,G,VVS2,null,EX,EX,NONE,4.55-4.46*3.05,67.00,68.40,IGI,2700,-35.70,1736,868.050000,null,-,-,0,VVS2+,NO,0.50,-,null,41.70,10.00,38.40,57.50,PO,null,null,S
230518,India,1393867945,https:\/\/videop.co.in\/imaged\/T-13E-5601\/T-13E-5601.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-13E-5601\u0026zoomslide=1\u0026id=230518,RD,1.00,H,VS2,VG,EX,VG,NONE,6.4-6.47*3.78,64.00,58.70,GIA,8000,-36.70,5064,5064.000000,null,-,-,0,INSPECTION ADVISABLE,NO,1.00,STK-THK,Faceted,30.50,10.50,40.80,43.00,N,Feather  Crystal  Needle  Natural,Clouds are not shown. Pinpoints are not shown.,L
230373,India,2397852066,https:\/\/videop.co.in\/imaged\/T-17E-3200\/T-17E-3200.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-17E-3200\u0026zoomslide=1\u0026id=230373,RD,1.20,D,VS2,EX,EX,EX,MED,6.69-6.75*4.27,56.00,63.50,GIA,10700,-38.70,6559,7870.920000,null,-,-,0,-,NO,1.20,MED-STK,Faceted,36.50,16.50,41.00,43.50,N,Crystal  Knot  Indented Natural  Natural,Pinpoints are not shown.,S
231875,India,6395686534,https:\/\/videop.co.in\/imaged\/T-25B-200\/T-25B-200.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-25B-200\u0026zoomslide=1\u0026id=231875,RD,5.01,F,VS2,EX,EX,EX,NONE,10.81-10.89*6.88,56.00,63.40,GIA,45000,-35.70,28935,144964.350000,null,-,-,0,-,NO,5.01,MED-STK,Faceted,36.50,16.50,41.00,43.50,N,Cloud  Feather  Crystal  Cavity  Needle  Natural,Additional clouds are not shown. Pinpoints are not shown.,L
230077,India,6392815850,https:\/\/videop.co.in\/imaged\/T-2F-11701\/T-2F-11701.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-2F-11701\u0026zoomslide=1\u0026id=230077,RD,0.45,F,IF,EX,EX,EX,MED,5.01-5.04*2.98,60.00,59.20,GIA,3300,-10.70,2946,1326.110000,null,-,-,0,-,NO,0.45,MED-STK,Faceted,31.50,12.50,41.40,44.00,N,Surface Graining  Minor Details of Polish,null,S
230653,India,6395928602,https:\/\/videop.co.in\/imaged\/T-21G-801\/T-21G-801.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-21G-801\u0026zoomslide=1\u0026id=230653,RD,0.23,D,VVS2,EX,EX,EX,NONE,4.01-4.03*2.4,60.00,59.80,GIA,1550,-2.70,1508,346.870000,null,-,-,0,-,NO,0.23,MED-STK,Faceted,32.00,12.50,41.20,43.50,N,Cloud  Pinpoint,null,S
233460,India,210000162127,https:\/\/videop.co.in\/imaged\/T-27F-5900\/T-27F-5900.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-27F-5900\u0026zoomslide=1\u0026id=233460,RD,1.11,H,VVS2,EX,EX,EX,NONE,6.56-6.61*4.12,56.00,62.50,HRD,8900,-45.70,4832,5364.300000,null,-,-,0,-,NO,1.11,MED-STK,medium 3.5 % faceted,36.50,16.00,40.60,43.00,PO,null,null,S
233323,India,6402548010,https:\/\/videop.co.in\/imaged\/T-33H-16500\/T-33H-16500.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-33H-16500\u0026zoomslide=1\u0026id=233323,RD,1.00,E,VVS1,VG,VG,VG,MED,6.17-6.24*3.96,57.00,63.90,GIA,13600,-54.70,6160,6160.800000,null,-,-,0,-,NO,1.00,STK-THK,Faceted,38.50,17.50,39.80,41.00,VSM,Pinpoint  Feather  Natural  Extra Facet,null,S
234055,India,2406206975,https:\/\/videop.co.in\/imaged\/T-39D-1200\/T-39D-1200.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-39D-1200\u0026zoomslide=1\u0026id=234055,RD,1.00,J,IF,EX,EX,EX,MED,6.37-6.4*3.99,59.00,62.50,GIA,6400,-32.70,4307,4307.200000,null,-,-,0,-,NO,1.00,MED-STK,Faceted,34.00,14.00,41.80,44.50,N,null,Minor details of polish are not shown.,S
233132,India,2407574045,https:\/\/videop.co.in\/imaged\/T-41C-3500\/T-41C-3500.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-41C-3500\u0026zoomslide=1\u0026id=233132,OV,1.20,G,SI1,null,EX,VG,NONE,8.2-5.9*3.32,65.00,56.30,GIA,5400,-25.70,4012,4814.640000,null,-,-,1,-,NO,1.20,VTK-ETK,Faceted,32.80,12.00,33.50,33.70,N,Crystal  Needle  Feather  Cloud,Pinpoints are not shown.,S
234008,India,6402207697,https:\/\/videop.co.in\/imaged\/T-41D-5300\/T-41D-5300.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-41D-5300\u0026zoomslide=1\u0026id=234008,RD,1.00,I,SI2,EX,EX,EX,FNT,6.33-6.37*3.99,57.00,62.80,GIA,5100,-32.70,3432,3432.300000,null,-,-,0,FNT+ ,NO,1.00,MED-STK,Faceted,36.50,16.00,40.80,43.00,N,Crystal  Feather  Cloud  Needle,Additional Clouds Are Not Shown. Pinpoints Are Not Shown.,L
233014,India,7408496898,https:\/\/videop.co.in\/imaged\/T-32G-5400\/T-32G-5400.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-32G-5400\u0026zoomslide=1\u0026id=233014,RD,1.00,H,VS1,EX,EX,EX,NONE,6.34-6.37*4,59.00,62.90,GIA,8500,-23.70,6485,6485.500000,null,-,-,0,-,NO,1.00,STK-,Faceted,33.50,13.50,41.80,44.50,N,Crystal  Feather  Needle  Pinpoint  Indented Natural  Natural,Additional pinpoints are not shown.,S
