No,STONEID,SHAPE,CARAT,COLOR,CLARITY,CUT,POLISH,SYMMETRY,FLOUR,CERTI_NAME,SHADE,EFAC,SINC,TINC,SOINC,TBINC,SBINC,EYECLEAN,LOCATION,HA,CULET,LUSTER,RAP,FINALGRATE,ISPHOTO,ISFANCY,ISNEWARRIVAL,PHOTOPATH,MOVIEPATH,CERTIPATH,CANGLE,CHEIGHT,PANGLE,PHEIGHT,CERTINO,DIAMETER,GIRDLE,GIRDLEDESC,HEIGHT,LENGTH,WIDTH,KEYTOSYMBOL,LOWERHALF,STARLENGTH,RATIO,TABLE,DEPTH,COMMENT,FANCYCOLOR,INTENSITY,OVERTONE,DISC,PERCARAT,AMOUNT
3190,89812,R,0.3,E,SI1,EX,EX,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WXTL,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2100,1292.81,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/89812.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6401232544.Pdf,35,15,41,43.5,6401232544,4.285,3.5,MED,2.66,4.3,4.27,Crystal,80,50,1.01,57,62.2,,,,,38.43761904762,1292.81,387.843
3191,70104,R,0.5,F,SI2,EX,EX,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WINC,N,BPP,N,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,2700,1582.4,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/70104.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=70104,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5383702767.Pdf,34.5,14.5,41.4,44,5383702767,5.085,4,MED to STK,3.18,5.1,5.07,Twinning Wisp  Feather,80,50,1.01,57,62.5,,,,,41.3925925926,1582.4,791.2
3192,89843,R,0.35,D,VVS2,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2800,1765.12,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/89843.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2394768891.Pdf,35,14.5,40.6,42.5,2394768891,4.52,4,MED to STK,2.76,4.54,4.5,Manufacturing Remnant  Surface Graining,75,50,1.01,59,61.1,,,,,36.96,1765.12,617.792
3193,90357,R,0.3,E,SI2,VG,EX,G,NON,GIA,MIXED TINGE,NONE,FTR,N,SM,N,BXTL,75%EYECLEAN,INDIA,NO,NON,EXCELLENT,1800,904.23,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/90357.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392748684.Pdf,32,12.5,40.8,43,6392748684,4.315,4.5,THN to THK,2.59,4.34,4.29,Crystal  Feather,75,50,1.01,61,60,,,,,49.765,904.23,271.269
3194,71424,R,0.57,K,VS1,EX,EX,EX,STG,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,WXTL,N,BPP,N,100%EYECLEAN,INDIA,80%,NON,VERY GOOD,2200,1278.53,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/71424.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=71424,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2387512428.Pdf,34.5,14.5,41.4,44,2387512428,5.3,4,MED to STK,3.31,5.31,5.29,Crystal  Feather  Needle  Pinpoint,75,45,1,57,62.5,,,,,41.885,1278.53,728.7621
3195,77919,H,0.5,G,VS1,,EX,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2600,1523.8,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/77919.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=77919,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1393300000.Pdf,0,0,0,0,1393300000,4.985,6.5,STK to ETK,3.3,4.49,5.48,Indented Natural  Pinpoint,50,50,0.82,51,60.3,,,,,41.39230769231,1523.8,761.9
3196,82995,R,0.37,G,VS1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WXTL,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2200,1430.22,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/82995.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6395301552.Pdf,34.5,16.5,41,43.5,6395301552,4.585,3.5,MED to STK,2.9,4.6,4.57,Cloud  Crystal  Pinpoint,75,45,1.01,53,63.1,,,,,34.99,1430.22,529.1814
3197,84092,R,0.31,E,VS2,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,N,SM,BPP,N,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,2300,1393.28,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84092.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1398383063.Pdf,34.5,15,40.8,43,1398383063,4.355,3.5,MED,2.69,4.36,4.35,Crystal  Cavity,75,50,1,56,61.9,,,,,39.42260869566,1393.28,431.9168
3198,84556,R,0.26,D,VVS2,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1550,1412.24,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84556.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392877292.Pdf,33.5,14,41.6,44.5,6392877292,4.1,4,MED to STK,2.54,4.11,4.09,Needle  Internal Graining  Surface Graining,80,50,1,58,61.9,,,,,8.88774193549,1412.24,367.1824
3199,84662,R,0.31,J,VS1,EX,EX,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,BPP,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1700,1121.92,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84662.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7391886548.Pdf,34,14.5,41.2,43.5,7391886548,4.33,4,MED to STK,2.68,4.33,4.33,Needle  Cavity,75,50,1,57,61.9,,,,,34.00470588236,1121.92,347.7952
3200,85066,R,0.3,I,SI2,VG,VG,VG,NON,GIA,VERY LIGHT BROWN,NONE,WXTL,WXTL,MD,BPP,BPP,75%EYECLEAN,INDIA,50%,NON,EXCELLENT,1400,717.08,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/85066.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392425499.Pdf,37.5,17,40.6,43,6392425499,4.195,5,MED to THK,2.71,4.21,4.18,Cavity  Crystal  Feather,75,50,1.01,56,64.5,,,,,48.78,717.08,215.124
3201,85105,R,0.3,F,SI1,EX,EX,EX,MED,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WXTL,FTR,N,N,BPP,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,2000,1122.9,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/85105.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/3395425593.Pdf,33,13,41,43,3395425593,4.39,3,THN to MED,2.6,4.4,4.38,Crystal  Feather,80,50,1,60,59.1,,,,,43.855,1122.9,336.87
3202,85167,R,0.3,H,SI1,EX,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,N,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,1800,1179.05,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/85167.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392426843.Pdf,35,15,41.6,44,6392426843,4.26,4,MED to STK,2.68,4.27,4.25,Feather,80,50,1,58,63,,,,,34.49722222223,1179.05,353.715
3203,85436,R,0.4,E,SI1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,BPP,BPP,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,2400,1465.68,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/85436.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5396428555.Pdf,35.5,15,40.8,43,5396428555,4.685,4,STK,2.92,4.7,4.67,Crystal,80,50,1.01,58,62.4,,,,,38.93,1465.68,586.272
3204,85630,R,0.3,D,VS1,EX,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,BPP,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,2600,1382.94,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/85630.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2397927017.Pdf,35,14.5,41.2,44,2397927017,4.285,4,MED to STK,2.65,4.31,4.26,Crystal  Cloud  Pinpoint  Needle,80,50,0,59,62,,,,,46.81,1382.94,414.882
3205,85768,R,0.37,D,VVS1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,P2,N,N,BPP,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,3000,2157.15,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/85768.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5393460376.Pdf,34.5,14,41.6,44.5,5393460376,4.58,4,MED to STK,2.86,4.59,4.57,Cavity  Surface Graining,80,50,1,59,62.5,,,,,28.095,2157.15,798.1455
3206,86004,R,0.3,I,VS2,EX,VG,VG,NON,GIA,VERY LIGHT BROWN,NONE,P2,N,SM,N,N,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,1900,1029.33,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86004.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2394970723.Pdf,34,15,41.4,44,2394970723,4.3,3.5,THN to STK,2.67,4.33,4.27,Feather,75,50,1.01,56,62,,,,,45.82473684211,1029.33,308.799
3207,70714,R,0.6,J,VS1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,FTR,N,BPP,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2600,1984.78,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/70714.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=70714,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6382440381.Pdf,36,16,41,43.5,6382440381,5.38,3.5,MED to STK,3.39,5.4,5.36,Crystal  Needle  Indented Natural,80,45,1.01,56,62.9,,,,,23.66230769231,1984.78,1190.868
3208,86029,R,0.35,J,VVS2,VG,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1800,1161.32,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86029.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1399977986.Pdf,33.5,13.5,40.6,42.5,1399977986,4.61,2.5,THN to MED,2.72,4.62,4.6,Needle  Pinpoint  Feather  Surface Graining,75,50,1,59,59,,,,,35.48222222223,1161.32,406.462
3209,86292,R,0.3,I,SI1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,BPP,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,1600,1024.4,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86292.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2396487439.Pdf,36,15.5,40.8,43,2396487439,4.275,4,MED to STK,2.66,4.29,4.26,Crystal  Feather,80,50,1.01,58,62.2,,,,,35.975,1024.4,307.32
3210,86740,R,0.32,J,VS2,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WXTL,N,N,N,BPP,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1600,1079.56,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86740.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7398523597.Pdf,35,16,40.6,43,7398523597,4.39,4,MED to STK,2.75,4.4,4.38,Feather  Crystal,80,45,1,54,62.6,,,,,32.5275,1079.56,345.4592
3211,86762,R,0.4,J,VVS2,EX,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,2000,1231.25,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86762.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/3395504829.Pdf,33,14,40.8,43,3395504829,4.745,4,MED to STK,2.9,4.76,4.73,Indented Natural  Feather,75,50,1.01,56,61,,,,,38.4375,1231.25,492.5
3212,70768,R,0.7,J,SI2,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,N,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,2500,1797.63,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/70768.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=70768,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2387439497.Pdf,35.5,15.5,40.8,43,2387439497,5.705,3.5,THN to MED,3.53,5.72,5.69,Feather  Crystal,80,45,1.01,56,61.9,,,,,28.0948,1797.63,1258.341
3213,87713,R,0.3,F,SI1,EX,VG,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,PAVILION SMALL,FTR,FTR,SM,N,BGPP,75%EYECLEAN,INDIA,50%,NON,EXCELLENT,2000,1152.45,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/87713.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2407098975.Pdf,32,14,40.8,43,2407098975,4.32,4,MED to STK,2.62,4.34,4.3,Twinning Wisp,75,45,1.01,56,60.7,,,,,42.3775,1152.45,345.735
3214,88179,R,0.3,D,SI2,VG,VG,VG,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,N,75%EYECLEAN,INDIA,50%,NON,EXCELLENT,1900,945.11,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/88179.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7401125882.Pdf,32.5,11.5,40.6,42.5,7401125882,4.39,3.5,THN to STK,2.54,4.4,4.38,Feather,75,55,1,63,57.8,,,,,50.25736842106,945.11,283.533
3215,85219,R,0.3,I,VS1,EX,EX,VG,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,P2,N,SM,N,N,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,2000,1142.6,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/85219.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7391422608.Pdf,34.5,14.5,41.2,43.5,7391422608,4.28,4,MED to STK,2.66,4.29,4.27,Cavity  Manufacturing Remnant  Pinpoint,75,45,1,58,62.1,,,,,42.87,1142.6,342.78
3216,84204,PEM,0.29,Faint Pink  Natural Not Applicable,SI2,,G,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,BPP,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,4000,3940,false,true,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/84204.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=84204,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2397426134.Pdf,0,0,0,0,2397426134,4.615,8.5,THK to ETK,2.08,5.77,3.46,Feather  Cavity  Crystal  Needle  Extra Facet,50,50,1.67,60,60.3,Clouds  pinpoints  internal graining and surface graining are not shown., Pink ,Faint,,1.5,3940,1142.6
3217,70793,R,0.64,H,VS1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,WINC,N,BGPP,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,3800,2489.1,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/70793.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=70793,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1388440372.Pdf,34,14.5,41.8,44.5,1388440372,5.51,4,MED to STK,3.47,5.53,5.49,Cloud  Needle  Pinpoint,75,45,1.01,57,62.9,,,,,34.49736842106,2489.1,1593.024
3218,71226,R,0.75,G,VS2,G,EX,VG,MED,GIA,VERY LIGHT BROWN,NONE,FTR,N,SM,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,4800,2411.28,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/71226.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=71226,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2394140422.Pdf,38,17.5,40.4,42.5,2394140422,5.595,6,THK to VTK,3.68,5.61,5.58,Indented Natural,80,50,1.01,56,65.9,,,,,49.765,2411.28,1808.46
3219,71873,R,0.41,J,VS2,EX,EX,EX,FNT,GIA,MIXED TINGE,NONE,FTR,FTR,N,BPP,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1800,930.83,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/71873.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2387822268.Pdf,32.5,12.5,41.4,44,2387822268,4.845,4,MED to STK,2.92,4.86,4.83,Crystal  Cloud  Feather,80,50,1.01,61,60.2,,,,,48.28722222223,930.83,381.6403
3220,78430,RA,1,J,SI1,,EX,EX,MED,GIA,LIGHT BROWN,NONE,WXTL,WXTL,N,N,N,75%EYECLEAN,INDIA,NO,NON,EXCELLENT,3500,1085.96,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/78430.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=78430,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7386922502.Pdf,0,0,0,0,7386922502,5.365,7,ETK,3.59,5.54,5.19,Crystal  Needle  Natural,50,50,1.07,65,69.2,Pinpoints are not shown. Surface graining is not shown.,,,,68.97257142858,1085.96,1085.96
3221,82891,E,0.61,K,VVS2,,EX,VG,FNT,GIA,LIGHT BROWN,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,1600,732.84,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/82891.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=82891,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2396777864.Pdf,0,0,0,0,2396777864,4.825,4.5,THK to VTK,2.74,5.65,4,Pinpoint  Internal Graining,50,50,1.41,66,68.4,,,,,54.1975,732.84,447.0324
3222,83214,R,0.35,I,SI1,EX,EX,EX,FNT,GIA,VERY LIGHT BROWN,NONE,FTR,N,N,N,BPP,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,1600,977.12,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/83214.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1393778566.Pdf,32.5,13,40.8,43,1393778566,4.58,3.5,THN to STK,2.73,4.59,4.57,Crystal  Cloud  Feather,75,45,1,59,59.7,,,,,38.93,977.12,341.992
3223,70575,R,0.5,I,VVS2,EX,EX,EX,NON,GIA,VERY LIGHT BROWN,NONE,WPP,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,3300,2015.31,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/70575.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=70575,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7388440274.Pdf,35.5,15.5,41.6,44,7388440274,5.065,3.5,MED to STK,3.19,5.08,5.05,Needle  Indented Natural  Pinpoint,75,45,1.01,57,63,,,,,38.93,2015.31,1007.655
3224,86181,R,0.37,G,VVS2,EX,EX,EX,NON,GIA,VERY LIGHT BROWN,NONE,FTR,WPP,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2300,1393.28,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86181.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7391973477.Pdf,36.5,16.5,41,43.5,7391973477,4.57,3.5,MED,2.9,4.58,4.56,Feather  Pinpoint  Cloud  Internal Graining,80,50,1,56,63.3,,,,,39.42260869566,1393.28,515.5136
3225,86695,R,0.4,E,SI1,EX,EX,EX,FNT,GIA,VERY LIGHT BROWN,NONE,WXTL,N,N,N,BPP,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2400,1442.04,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86695.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392505501.Pdf,35.5,14.5,41.2,43.5,6392505501,4.695,4,STK,2.92,4.71,4.68,Crystal,80,50,1.01,59,62.2,,,,,39.915,1442.04,576.816
3226,71323,PM,1,E,VVS2,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,8000,4137,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/71323.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=71323,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2387718830.Pdf,0,0,0,0,2387718830,5.36,4,STK to THK,3.96,5.44,5.28,Pinpoint  Feather  Cloud,50,50,1.03,65,75.1,,,,,48.2875,4137,4137
3227,73563,R,0.51,J,VVS2,EX,EX,EX,NON,GIA,LIGHT BROWN,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2700,1502.62,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/73563.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=73563,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2387910843.Pdf,34.5,14.5,41.6,44.5,2387910843,5.11,4,THN to STK,3.22,5.12,5.1,Needle  Cavity  Feather  Pinpoint,75,50,1,57,62.9,,,,,44.34740740741,1502.62,766.3362
3228,80138,RA,0.9,G,VS2,,EX,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,4800,2529.48,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/80138.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=80138,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1393127402.Pdf,0,0,0,0,1393127402,5.195,6,VTK to ETK,3.68,5.34,5.05,Feather  Cloud  Crystal,50,50,1.06,72,72.8,,,,,47.3025,2529.48,2276.532
3229,83054,R,0.32,J,VVS1,EX,EX,EX,FNT,GIA,VERY LIGHT BROWN,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1900,973.18,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/83054.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1397303906.Pdf,34.5,13,41.2,43.5,1397303906,4.37,4.5,STK,2.68,4.38,4.36,Chip  Indented Natural  Feather  Manufacturing Remnant,80,50,1,62,61.3,,,,,48.78,973.18,311.4176
3230,83712,R,0.3,J,VS1,EX,EX,EX,FNT,GIA,VERY LIGHT BROWN,NONE,P2,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1700,937.72,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/83712.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2397865573.Pdf,35,14.5,41.4,44,2397865573,4.275,4,MED to STK,2.67,4.29,4.26,Crystal  Pinpoint,75,50,1.01,58,62.3,,,,,44.84,937.72,281.316
3231,86049,R,0.3,G,VS2,EX,EX,VG,NON,GIA,VERY LIGHT BROWN,NONE,FTR,N,N,N,BPP,75%EYECLEAN,INDIA,50%,VERY SMALL,EXCELLENT,2100,1199.73,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86049.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6391971003.Pdf,36,15.5,40.6,42.5,6391971003,4.265,4,MED to STK,2.64,4.28,4.25,Indented Natural  Crystal  Cloud  Feather,75,50,1.01,58,61.8,,,,,42.87,1199.73,359.919
3232,86750,R,0.33,E,SI1,EX,EX,EX,NON,GIA,VERY LIGHT BROWN,NONE,N,N,SM,BPP,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,2100,1261.79,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/86750.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/3395504944.Pdf,35,15,41.4,44,3395504944,4.4,4,MED to STK,2.77,4.41,4.39,Crystal,80,50,1,58,62.9,,,,,39.91476190477,1261.79,416.3907
3233,87199,R,0.37,I,SI1,EX,EX,EX,FNT,GIA,VERY LIGHT BROWN,NONE,FTR,N,SM,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,1600,1008.64,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/87199.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5406040091.Pdf,33.5,12.5,41.2,43.5,5406040091,4.65,3.5,MED to STK,2.79,4.66,4.64,Feather,80,45,1,61,60,,,,,36.96,1008.64,373.1968
3234,87249,R,0.4,J,VS2,EX,EX,EX,NON,GIA,VERY LIGHT BROWN,NONE,WXTL,N,N,N,BPP,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,1800,1099.26,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/87249.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1398543012.Pdf,36,15.5,40.6,43,1398543012,4.695,4,MED to STK,2.92,4.71,4.68,Crystal  Indented Natural,80,50,1.01,57,62.2,,,,,38.93,1099.26,439.704
3235,73935,H,1.01,G,SI1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,BPP,75%EYECLEAN,INDIA,NO,NON,EXCELLENT,5400,3005.24,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/73935.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=73935,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7383918242.Pdf,0,0,0,0,7383918242,6.555,5,STK to VTK,4.07,5.98,7.13,Feather  Crystal  Cloud  Needle  Natural,50,50,0.84,60,57.2,Additional clouds are not shown. Pinpoints are not shown.,,,,44.34740740741,3005.24,3035.2924
